"Fecha Tiempo, GMT-05:00","Temp, °C (SEN S/N: 20486630, LBL: Pared este)","Temp, °C (SEN S/N: 20486630, LBL: Pared sur)","Temp, °C (SEN S/N: 20486630, LBL: Pared oeste)","Temp, °C (SEN S/N: 20486630, LBL: Pared norte)"
04/30/22 12:00:00,25.157,10.320,10.132,68.767
04/30/22 12:15:00,23.883,10.815,11.158,70.041
04/30/22 12:30:00,23.475,11.370,12.344,72.584
04/30/22 12:45:00,22.956,11.951,13.574,74.624
04/30/22 13:00:00,22.905,12.723,14.161,75.403
04/30/22 13:15:00,22.296,13.013,13.969,76.020
04/30/22 13:30:00,21.970,13.213,14.656,75.168
04/30/22 13:45:00,22.387,13.751,16.948,76.870
04/30/22 14:00:00,20.772,13.473,16.618,76.580
04/30/22 14:15:00,18.736,12.811,15.205,74.605
04/30/22 14:30:00,17.772,12.375,14.078,73.087
04/30/22 14:45:00,17.305,12.201,13.413,71.730
04/30/22 15:00:00,17.189,11.962,12.749,70.776
04/30/22 15:15:00,16.714,11.813,12.692,70.702
04/30/22 15:30:00,16.196,11.379,12.337,70.839
04/30/22 15:45:00,15.285,10.751,12.385,69.464
04/30/22 16:00:00,15.049,10.606,13.251,68.219
04/30/22 16:15:00,13.530,9.821,11.645,66.690
04/30/22 16:30:00,12.993,9.447,11.096,66.095
04/30/22 16:45:00,12.592,9.262,10.614,65.447
04/30/22 17:00:00,12.665,9.174,10.323,64.528
04/30/22 17:15:00,12.102,8.649,9.574,64.039
04/30/22 17:30:00,11.239,7.885,8.595,63.059
04/30/22 17:45:00,10.493,7.206,7.799,62.725
04/30/22 18:00:00,9.900,6.800,7.272,61.569
04/30/22 18:15:00,9.546,6.491,6.969,61.427
04/30/22 18:30:00,9.196,6.143,6.553,61.461
04/30/22 18:45:00,8.858,5.792,6.121,61.255
04/30/22 19:00:00,8.484,5.396,5.656,60.645
04/30/22 19:15:00,7.906,4.866,5.171,60.451
04/30/22 19:30:00,7.514,4.486,4.801,59.650
04/30/22 19:45:00,7.067,4.218,4.561,58.795
04/30/22 20:00:00,6.533,3.929,4.257,59.028
04/30/22 20:15:00,6.006,3.548,3.892,59.078
04/30/22 20:30:00,5.512,3.039,3.427,59.371
04/30/22 20:45:00,5.014,2.623,3.031,59.199
04/30/22 21:00:00,4.550,2.302,2.695,60.281
04/30/22 21:15:00,4.128,1.924,2.259,58.889
04/30/22 21:30:00,3.825,1.654,2.064,59.302
04/30/22 21:45:00,3.610,1.384,1.838,59.328
04/30/22 22:00:00,3.320,1.148,1.601,59.244
04/30/22 22:15:00,3.094,0.919,1.308,58.548
04/30/22 22:30:00,2.816,0.726,1.050,58.483
04/30/22 22:45:00,2.446,0.460,0.848,58.299
04/30/22 23:00:00,1.739,0.129,0.382,58.286
04/30/22 23:15:00,1.240,-0.139,0.032,57.672
04/30/22 23:30:00,0.931,-0.304,-0.182,57.297
04/30/22 23:45:00,0.956,-0.359,-0.161,56.704
05/01/22 00:00:00,0.857,-0.559,-0.282,56.158
05/01/22 00:15:00,0.627,-0.877,-0.581,55.541
05/01/22 00:30:00,0.372,-1.116,-0.777,56.227
05/01/22 00:45:00,0.204,-1.337,-1.019,56.023
05/01/22 01:00:00,-0.019,-1.508,-1.150,56.936
05/01/22 01:15:00,-0.402,-1.778,-1.417,55.982
05/01/22 01:30:00,-0.632,-1.953,-1.515,55.933
05/01/22 01:45:00,-0.678,-1.953,-1.558,55.692
05/01/22 02:00:00,-0.835,-2.126,-1.749,55.765
05/01/22 02:15:00,-1.056,-2.383,-1.951,54.974
05/01/22 02:30:00,-1.306,-2.527,-2.092,55.583
05/01/22 02:45:00,-1.481,-2.622,-2.160,55.305
05/01/22 03:00:00,-1.776,-2.814,-2.374,55.161
05/01/22 03:15:00,-2.019,-2.960,-2.598,54.721
05/01/22 03:30:00,-2.298,-3.100,-2.819,54.129
05/01/22 03:45:00,-2.532,-3.237,-3.004,54.216
05/01/22 04:00:00,-2.799,-3.438,-3.227,54.080
05/01/22 04:15:00,-3.050,-3.647,-3.353,53.758
05/01/22 04:30:00,-3.082,-3.745,-3.209,54.003
05/01/22 04:45:00,-3.082,-3.816,-3.218,53.732
05/01/22 05:00:00,-3.281,-3.951,-3.377,53.484
05/01/22 05:15:00,-3.463,-4.075,-3.550,53.753
05/01/22 05:30:00,-3.661,-4.205,-3.710,54.418
05/01/22 05:45:00,-3.509,-4.143,-3.570,53.732
05/01/22 06:00:00,-3.468,-4.152,-3.552,53.737
05/01/22 06:15:00,-3.613,-4.235,-3.648,53.623
05/01/22 06:30:00,-3.520,-4.135,-3.650,54.162
05/01/22 06:45:00,-3.146,-3.846,-3.311,54.714
05/01/22 07:00:00,-2.649,-3.431,-2.880,54.769
05/01/22 07:15:00,3.558,-2.549,-2.314,54.553
05/01/22 07:30:00,10.462,-1.802,-1.807,55.290
05/01/22 07:45:00,15.212,-0.978,-1.351,55.254
05/01/22 08:00:00,19.158,-0.052,-0.824,55.626
05/01/22 08:15:00,22.097,0.824,-0.304,55.699
05/01/22 08:30:00,24.268,1.601,0.150,56.424
05/01/22 08:45:00,27.031,2.555,0.665,56.365
05/01/22 09:00:00,28.801,3.401,1.264,57.725
05/01/22 09:15:00,30.121,4.206,1.960,58.284
05/01/22 09:30:00,31.119,4.914,2.713,59.102
05/01/22 09:45:00,31.693,5.576,3.320,59.366
05/01/22 10:00:00,32.028,6.215,4.076,60.205
05/01/22 10:15:00,32.357,6.791,4.680,60.927
05/01/22 10:30:00,31.993,7.388,5.462,61.438
05/01/22 10:45:00,31.508,7.879,6.076,61.690
05/01/22 11:00:00,31.325,8.511,6.766,62.768
05/01/22 11:15:00,31.104,9.169,7.547,65.610
05/01/22 11:30:00,30.307,9.783,8.419,67.402
05/01/22 11:45:00,27.838,10.335,9.507,69.341
05/01/22 12:00:00,24.733,9.892,8.795,67.356
05/01/22 12:15:00,22.827,9.575,8.793,67.356
05/01/22 12:30:00,21.552,9.239,8.660,66.840
05/01/22 12:45:00,22.631,10.516,10.747,69.501
05/01/22 13:00:00,23.348,11.463,11.928,72.710
05/01/22 13:15:00,23.484,12.254,12.886,74.765
05/01/22 13:30:00,23.342,12.711,15.048,76.146
05/01/22 13:45:00,22.333,12.907,17.329,77.998
05/01/22 14:00:00,21.922,13.291,19.078,79.930
05/01/22 14:15:00,21.730,13.919,20.860,82.768
05/01/22 14:30:00,21.840,14.219,21.698,83.774
05/01/22 14:45:00,20.381,13.327,17.089,80.206
05/01/22 15:00:00,18.922,12.769,15.305,78.817
05/01/22 15:15:00,18.018,12.255,14.315,75.769
05/01/22 15:30:00,17.262,11.831,13.610,73.911
05/01/22 15:45:00,16.674,11.446,13.400,74.042
05/01/22 16:00:00,16.362,11.435,15.661,74.994
05/01/22 16:15:00,15.985,11.192,16.436,74.034
05/01/22 16:30:00,15.637,10.800,13.457,72.547
05/01/22 16:45:00,14.963,10.289,12.515,71.095
05/01/22 17:00:00,13.762,9.406,11.259,69.573
05/01/22 17:15:00,12.471,8.445,10.026,68.650
05/01/22 17:30:00,11.358,7.542,8.930,66.330
05/01/22 17:45:00,10.309,6.671,7.945,66.456
05/01/22 18:00:00,9.381,5.939,7.119,66.070
05/01/22 18:15:00,8.615,5.340,6.439,64.979
05/01/22 18:30:00,8.106,4.808,5.871,64.059
05/01/22 18:45:00,7.523,4.332,5.279,64.149
05/01/22 19:00:00,6.808,3.807,4.753,64.059
05/01/22 19:15:00,6.320,3.449,4.348,65.681
05/01/22 19:30:00,5.691,2.991,3.861,64.616
05/01/22 19:45:00,5.222,2.655,3.470,63.517
05/01/22 20:00:00,4.764,2.260,3.060,63.799
05/01/22 20:15:00,4.403,1.917,2.730,62.220
05/01/22 20:30:00,3.947,1.540,2.361,62.010
05/01/22 20:45:00,3.610,1.151,1.929,61.433
05/01/22 21:00:00,3.269,0.845,1.615,60.691
05/01/22 21:15:00,2.941,0.584,1.359,60.661
05/01/22 21:30:00,2.780,0.416,1.236,60.571
05/01/22 21:45:00,2.545,0.285,1.153,60.781
05/01/22 22:00:00,2.306,0.110,0.936,62.679
05/01/22 22:15:00,2.118,-0.032,0.763,60.337
05/01/22 22:30:00,1.843,-0.266,0.494,62.367
05/01/22 22:45:00,1.657,-0.346,0.373,60.321
05/01/22 23:00:00,1.396,-0.559,0.160,58.847
05/01/22 23:15:00,1.117,-0.847,-0.198,58.921
05/01/22 23:30:00,0.898,-1.134,-0.471,58.408
05/01/22 23:45:00,0.530,-1.440,-0.845,58.119
05/02/22 00:00:00,0.226,-1.654,-0.978,57.692
05/02/22 00:15:00,0.084,-1.665,-1.129,57.598
05/02/22 00:30:00,0.451,-1.427,-0.904,58.688
05/02/22 00:45:00,0.732,-1.137,-0.523,59.202
05/02/22 01:00:00,0.811,-1.003,-0.334,59.149
05/02/22 01:15:00,0.943,-0.847,-0.158,59.020
05/02/22 01:30:00,1.142,-0.634,0.041,59.700
05/02/22 01:45:00,1.231,-0.515,0.157,59.541
05/02/22 02:00:00,1.258,-0.427,0.252,59.850
05/02/22 02:15:00,1.435,-0.275,0.382,59.968
05/02/22 02:30:00,1.384,-0.245,0.380,61.087
05/02/22 02:45:00,1.379,-0.207,0.365,59.751
05/02/22 03:00:00,1.134,-0.287,0.174,59.086
05/02/22 03:15:00,0.864,-0.455,-0.147,58.047
05/02/22 03:30:00,0.477,-0.789,-0.529,57.983
05/02/22 03:45:00,0.028,-1.164,-0.994,58.571
05/02/22 04:00:00,-0.494,-1.556,-1.483,57.247
05/02/22 04:15:00,-0.819,-1.807,-1.703,56.242
05/02/22 04:30:00,-1.051,-2.072,-1.972,57.171
05/02/22 04:45:00,-1.272,-2.394,-2.231,58.209
05/02/22 05:00:00,-1.513,-2.490,-2.316,57.076
05/02/22 05:15:00,-1.751,-2.658,-2.509,56.612
05/02/22 05:30:00,-1.990,-2.867,-2.689,57.058
05/02/22 05:45:00,-1.963,-2.966,-2.832,56.896
05/02/22 06:00:00,-1.890,-2.916,-2.880,58.811
05/02/22 06:15:00,-1.953,-2.960,-3.003,57.315
05/02/22 06:30:00,-1.839,-2.881,-2.801,57.718
05/02/22 06:45:00,-1.649,-2.638,-2.541,57.728
05/02/22 07:00:00,-0.460,-1.834,-1.908,58.286
05/02/22 07:15:00,3.728,-0.884,-1.198,56.620
05/02/22 07:30:00,10.023,0.091,-0.380,57.348
05/02/22 07:45:00,15.146,1.026,0.178,57.355
05/02/22 08:00:00,18.999,1.615,0.475,57.792
05/02/22 08:15:00,22.366,2.314,0.872,58.824
05/02/22 08:30:00,24.965,3.039,1.359,57.629
05/02/22 08:45:00,27.421,3.802,1.921,58.548
05/02/22 09:00:00,29.246,4.480,2.433,59.202
05/02/22 09:15:00,30.631,5.161,2.966,60.127
05/02/22 09:30:00,31.833,5.733,3.586,60.963
05/02/22 09:45:00,32.471,6.445,4.255,62.041
05/02/22 10:00:00,32.484,7.121,4.927,62.567
05/02/22 10:15:00,32.176,7.713,5.651,63.420
05/02/22 10:30:00,31.780,8.216,6.255,64.679
05/02/22 10:45:00,31.964,8.619,6.827,65.964
05/02/22 11:00:00,30.284,9.234,7.563,67.411
05/02/22 11:15:00,29.604,9.669,8.176,69.900
05/02/22 11:30:00,29.301,9.935,8.626,70.836
05/02/22 11:45:00,27.374,10.253,9.247,73.005
05/02/22 12:00:00,25.475,10.453,9.745,74.907
05/02/22 12:15:00,24.469,10.690,10.250,75.256
05/02/22 12:30:00,23.337,10.968,10.937,76.203
05/02/22 12:45:00,22.738,11.105,11.339,77.020
05/02/22 13:00:00,22.124,11.239,11.725,78.821
05/02/22 13:15:00,21.704,11.514,12.054,79.214
05/02/22 13:30:00,20.987,11.534,13.175,80.458
05/02/22 13:45:00,20.451,11.665,14.765,82.505
05/02/22 14:00:00,19.932,11.727,15.821,82.587
05/02/22 14:15:00,19.474,11.666,17.165,82.099
05/02/22 14:30:00,18.797,11.668,17.806,83.996
05/02/22 14:45:00,18.204,11.484,18.880,83.583
05/02/22 15:00:00,17.639,11.335,19.760,84.433
05/02/22 15:15:00,17.064,11.072,20.461,84.607
05/02/22 15:30:00,16.484,10.808,20.971,86.351
05/02/22 15:45:00,15.852,10.508,21.215,84.280
05/02/22 16:00:00,15.170,10.125,21.053,82.244
05/02/22 16:15:00,14.489,9.706,19.600,80.706
05/02/22 16:30:00,13.684,9.172,15.196,80.079
05/02/22 16:45:00,12.736,8.528,13.094,76.334
05/02/22 17:00:00,11.748,7.779,11.504,74.042
05/02/22 17:15:00,10.646,6.996,10.096,73.823
05/02/22 17:30:00,9.523,6.175,8.905,73.020
05/02/22 17:45:00,8.681,5.497,7.906,73.042
05/02/22 18:00:00,8.014,4.961,7.206,72.351
05/02/22 18:15:00,7.390,4.608,6.677,69.917
05/02/22 18:30:00,6.830,4.265,6.076,69.841
05/02/22 18:45:00,6.465,3.881,5.634,69.413
05/02/22 19:00:00,5.917,3.320,5.021,69.934
05/02/22 19:15:00,5.391,2.816,4.465,70.754
05/02/22 19:30:00,4.832,2.358,3.930,68.590
05/02/22 19:45:00,4.488,2.126,3.628,67.099
05/02/22 20:00:00,4.110,1.722,3.218,66.706
05/02/22 20:15:00,3.907,1.505,2.986,67.564
05/02/22 20:30:00,3.623,1.243,2.670,66.057
05/02/22 20:45:00,3.132,0.823,2.205,66.967
05/02/22 21:00:00,2.903,0.604,1.929,64.994
05/02/22 21:15:00,2.568,0.294,1.596,64.604
05/02/22 21:30:00,2.208,-0.020,1.282,64.706
05/02/22 21:45:00,1.857,-0.348,0.932,62.883
05/02/22 22:00:00,1.507,-0.675,0.558,64.167
05/02/22 22:15:00,1.255,-0.893,0.337,62.676
05/02/22 22:30:00,1.042,-1.106,0.150,61.760
05/02/22 22:45:00,0.618,-1.417,-0.214,61.236
05/02/22 23:00:00,0.406,-1.485,-0.313,61.461
05/02/22 23:15:00,0.157,-1.633,-0.571,60.803
05/02/22 23:30:00,-0.353,-1.929,-1.040,60.612
05/02/22 23:45:00,-0.701,-2.079,-1.326,61.294
05/03/22 00:00:00,-0.906,-2.263,-1.556,61.327
05/03/22 00:15:00,-1.244,-2.456,-1.807,60.243
05/03/22 00:30:00,-1.527,-2.631,-2.057,59.979
05/03/22 00:45:00,-1.667,-2.733,-2.186,59.957
05/03/22 01:00:00,-1.629,-2.810,-2.149,59.041
05/03/22 01:15:00,-1.696,-3.036,-2.374,58.787
05/03/22 01:30:00,-1.798,-3.179,-2.485,57.669
05/03/22 01:45:00,-2.048,-3.412,-2.654,58.628
05/03/22 02:00:00,-2.115,-3.544,-2.795,56.429
05/03/22 02:15:00,-2.254,-3.704,-2.907,56.053
05/03/22 02:30:00,-2.527,-3.908,-3.100,56.018
05/03/22 02:45:00,-2.748,-4.069,-3.216,56.560
05/03/22 03:00:00,-2.867,-4.135,-3.294,55.142
05/03/22 03:15:00,-2.889,-4.126,-3.344,54.976
05/03/22 03:30:00,-2.918,-4.145,-3.275,55.115
05/03/22 03:45:00,-3.179,-4.365,-3.481,54.948
05/03/22 04:00:00,-3.652,-4.656,-3.882,56.224
05/03/22 04:15:00,-3.747,-4.743,-3.910,55.067
05/03/22 04:30:00,-3.654,-4.688,-3.800,55.170
05/03/22 04:45:00,-3.902,-4.969,-4.081,54.641
05/03/22 05:00:00,-4.126,-5.170,-4.226,54.089
05/03/22 05:15:00,-4.261,-5.276,-4.303,53.954
05/03/22 05:30:00,-4.726,-5.508,-4.671,53.879
05/03/22 05:45:00,-4.690,-5.500,-4.524,54.143
05/03/22 06:00:00,-4.821,-5.605,-4.629,53.533
05/03/22 06:15:00,-4.688,-5.520,-4.526,55.474
05/03/22 06:30:00,-4.559,-5.365,-4.487,54.821
05/03/22 06:45:00,-4.071,-4.982,-4.116,53.512
05/03/22 07:00:00,-3.682,-4.638,-3.762,53.125
05/03/22 07:15:00,1.855,-3.944,-3.259,53.623
05/03/22 07:30:00,8.991,-2.903,-2.583,53.535
05/03/22 07:45:00,14.211,-1.667,-1.825,54.366
05/03/22 08:00:00,18.451,-0.566,-1.155,54.645
05/03/22 08:15:00,22.139,0.396,-0.639,54.667
05/03/22 08:30:00,25.149,1.326,-0.114,54.520
05/03/22 08:45:00,27.681,2.106,0.354,54.795
05/03/22 09:00:00,29.479,2.983,0.864,55.580
05/03/22 09:15:00,30.866,3.714,1.306,55.498
05/03/22 09:30:00,31.285,4.480,1.995,56.491
05/03/22 09:45:00,32.451,5.110,2.753,57.459
05/03/22 10:00:00,32.791,5.751,3.431,58.602
05/03/22 10:15:00,31.869,6.414,4.255,59.223
05/03/22 10:30:00,30.776,7.039,5.055,59.799
05/03/22 10:45:00,30.087,7.478,5.715,60.724
05/03/22 11:00:00,30.177,7.857,6.194,62.342
05/03/22 11:15:00,30.065,8.315,6.892,63.687
05/03/22 11:30:00,29.358,8.717,7.575,64.583
05/03/22 11:45:00,27.539,9.135,8.151,65.839
05/03/22 12:00:00,25.419,9.494,8.860,67.327
05/03/22 12:15:00,24.246,9.723,9.430,68.238
05/03/22 12:30:00,23.265,10.059,10.020,68.912
05/03/22 12:45:00,22.528,10.424,10.631,70.024
05/03/22 13:00:00,21.766,10.689,11.333,70.935
05/03/22 13:15:00,21.510,10.735,11.668,71.756
05/03/22 13:30:00,21.011,11.044,13.035,71.687
05/03/22 13:45:00,20.594,11.046,14.824,73.340
05/03/22 14:00:00,19.936,11.143,15.970,76.350
05/03/22 14:15:00,19.441,11.286,17.234,77.758
05/03/22 14:30:00,18.894,11.426,17.911,78.359
05/03/22 14:45:00,18.427,11.447,19.188,78.325
05/03/22 15:00:00,17.871,11.394,20.033,79.116
05/03/22 15:15:00,17.281,11.295,20.446,79.200
05/03/22 15:30:00,16.680,11.033,20.841,78.791
05/03/22 15:45:00,16.076,10.753,21.245,78.607
05/03/22 16:00:00,15.384,10.381,21.081,77.955
05/03/22 16:15:00,14.595,9.883,19.142,78.122
05/03/22 16:30:00,13.765,9.335,15.018,73.355
05/03/22 16:45:00,12.757,8.629,12.874,70.807
05/03/22 17:00:00,11.804,7.893,11.384,69.862
05/03/22 17:15:00,10.760,7.115,10.113,67.814
05/03/22 17:30:00,9.660,6.244,8.851,65.998
05/03/22 17:45:00,8.747,5.536,7.838,63.834
05/03/22 18:00:00,7.968,5.010,7.051,63.193
05/03/22 18:15:00,7.332,4.496,6.401,63.301
05/03/22 18:30:00,6.797,4.017,5.808,62.869
05/03/22 18:45:00,6.322,3.556,5.327,60.954
05/03/22 19:00:00,5.904,3.252,4.872,61.211
05/03/22 19:15:00,5.768,2.968,4.620,60.787
05/03/22 19:30:00,5.485,2.627,4.228,59.363
05/03/22 19:45:00,5.079,2.197,3.745,58.949
05/03/22 20:00:00,4.659,1.860,3.427,59.004
05/03/22 20:15:00,4.247,1.520,3.142,58.395
05/03/22 20:30:00,3.968,1.337,2.996,58.268
05/03/22 20:45:00,3.760,1.151,2.705,57.947
05/03/22 21:00:00,3.347,0.721,2.161,57.517
05/03/22 21:15:00,3.016,0.330,1.803,57.247
05/03/22 21:30:00,2.718,0.089,1.596,56.335
05/03/22 21:45:00,2.460,-0.078,1.371,55.901
05/03/22 22:00:00,2.316,-0.208,1.141,55.772
05/03/22 22:15:00,1.835,-0.595,0.644,56.178
05/03/22 22:30:00,1.573,-0.823,0.437,55.089
05/03/22 22:45:00,1.298,-1.047,0.115,55.168
05/03/22 23:00:00,0.919,-1.365,-0.194,54.890
05/03/22 23:15:00,0.489,-1.681,-0.587,54.983
05/03/22 23:30:00,0.250,-1.891,-0.849,55.474
05/03/22 23:45:00,0.088,-1.951,-0.874,54.681
05/04/22 00:00:00,-0.113,-2.146,-1.145,55.017
05/04/22 00:15:00,-0.226,-2.274,-1.260,55.341
05/04/22 00:30:00,-0.366,-2.349,-1.321,54.743
05/04/22 00:45:00,-0.550,-2.525,-1.574,54.296
05/04/22 01:00:00,-0.724,-2.742,-1.798,54.591
05/04/22 01:15:00,-0.851,-2.850,-1.909,54.293
05/04/22 01:30:00,-1.283,-3.017,-2.182,54.230
05/04/22 01:45:00,-1.419,-3.091,-2.278,53.814
05/04/22 02:00:00,-1.744,-3.179,-2.525,53.923
05/04/22 02:15:00,-1.755,-3.246,-2.509,53.360
05/04/22 02:30:00,-1.841,-3.414,-2.638,53.157
05/04/22 02:45:00,-2.055,-3.645,-2.845,53.261
05/04/22 03:00:00,-2.305,-3.873,-3.091,53.082
05/04/22 03:15:00,-2.447,-3.998,-3.220,54.127
05/04/22 03:30:00,-2.581,-4.088,-3.344,53.832
05/04/22 03:45:00,-2.962,-4.233,-3.522,53.528
05/04/22 04:00:00,-3.111,-4.316,-3.459,53.528
05/04/22 04:15:00,-3.344,-4.483,-3.617,53.268
05/04/22 04:30:00,-3.425,-4.576,-3.654,53.346
05/04/22 04:45:00,-3.680,-4.709,-3.871,53.043
05/04/22 05:00:00,-3.796,-4.783,-3.912,53.228
05/04/22 05:15:00,-4.002,-4.944,-4.056,53.157
05/04/22 05:30:00,-4.282,-5.139,-4.339,52.919
05/04/22 05:45:00,-4.471,-5.301,-4.498,52.844
05/04/22 06:00:00,-4.676,-5.406,-4.676,52.694
05/04/22 06:15:00,-4.589,-5.357,-4.612,52.933
05/04/22 06:30:00,-4.271,-5.114,-4.316,53.020
05/04/22 06:45:00,-3.794,-4.745,-3.921,53.013
05/04/22 07:00:00,-3.301,-4.318,-3.498,53.015
05/04/22 07:15:00,2.284,-3.609,-2.927,53.228
05/04/22 07:30:00,9.222,-2.751,-2.419,53.390
05/04/22 07:45:00,13.990,-1.819,-1.953,53.762
05/04/22 08:00:00,17.589,-0.879,-1.390,54.082
05/04/22 08:15:00,21.196,0.105,-0.736,54.515
05/04/22 08:30:00,23.587,1.040,-0.245,54.724
05/04/22 08:45:00,25.843,1.914,0.230,55.380
05/04/22 09:00:00,27.784,2.700,0.761,55.214
05/04/22 09:15:00,29.455,3.381,1.190,56.143
05/04/22 09:30:00,30.506,4.072,1.828,56.419
05/04/22 09:45:00,31.250,4.670,2.478,56.883
05/04/22 10:00:00,31.717,5.285,3.218,57.267
05/04/22 10:15:00,31.756,5.902,3.924,58.356
05/04/22 10:30:00,31.473,6.522,4.769,58.712
05/04/22 10:45:00,31.258,6.969,5.404,59.031
05/04/22 11:00:00,29.974,7.440,6.126,60.468
05/04/22 11:15:00,29.693,7.973,6.832,61.402
05/04/22 11:30:00,28.844,8.403,7.467,62.487
05/04/22 11:45:00,26.980,8.776,8.060,63.784
05/04/22 12:00:00,24.990,9.018,8.587,65.394
05/04/22 12:15:00,23.773,9.268,9.137,67.137
05/04/22 12:30:00,23.013,9.540,9.611,68.467
05/04/22 12:45:00,22.360,9.763,10.167,70.017
05/04/22 13:00:00,21.930,9.947,10.626,71.799
05/04/22 13:15:00,21.234,10.389,11.020,72.484
05/04/22 13:30:00,20.756,10.398,12.317,73.827
05/04/22 13:45:00,20.235,10.545,14.177,75.676
05/04/22 14:00:00,19.792,10.663,15.427,76.916
05/04/22 14:15:00,19.358,10.718,16.973,78.437
05/04/22 14:30:00,19.013,10.789,17.889,79.356
05/04/22 14:45:00,18.386,10.907,18.833,82.626
05/04/22 15:00:00,17.870,10.898,19.750,83.136
05/04/22 15:15:00,17.298,10.793,20.507,81.115
05/04/22 15:30:00,16.667,10.580,20.895,81.481
05/04/22 15:45:00,15.924,10.300,21.018,79.507
05/04/22 16:00:00,15.211,9.947,20.905,78.931
05/04/22 16:15:00,14.486,9.535,19.145,77.801
05/04/22 16:30:00,13.672,9.026,14.824,73.884
05/04/22 16:45:00,12.710,8.358,12.745,70.463
05/04/22 17:00:00,11.760,7.618,11.277,69.141
05/04/22 17:15:00,10.704,6.835,10.021,67.739
05/04/22 17:30:00,9.669,5.973,8.886,66.996
05/04/22 17:45:00,8.754,5.147,7.874,65.995
05/04/22 18:00:00,8.067,4.451,7.028,65.641
05/04/22 18:15:00,7.425,3.879,6.301,64.355
05/04/22 18:30:00,6.802,3.366,5.624,63.526
05/04/22 18:45:00,6.164,2.818,4.924,63.596
05/04/22 19:00:00,5.584,2.361,4.335,61.926
05/04/22 19:15:00,4.943,1.906,3.728,60.932
05/04/22 19:30:00,4.397,1.474,3.236,60.254
05/04/22 19:45:00,3.879,1.170,2.823,60.221
05/04/22 20:00:00,3.510,0.989,2.565,59.284
05/04/22 20:15:00,3.153,0.671,2.205,58.902
05/04/22 20:30:00,2.785,0.219,1.767,58.086
05/04/22 20:45:00,2.545,-0.055,1.389,58.088
05/04/22 21:00:00,2.150,-0.509,0.965,57.081
05/04/22 21:15:00,1.581,-0.913,0.541,56.931
05/04/22 21:30:00,1.021,-1.216,0.094,57.401
05/04/22 21:45:00,1.066,-1.304,0.011,57.441
05/04/22 22:00:00,0.905,-1.419,-0.104,56.018
05/04/22 22:15:00,0.730,-1.585,-0.343,56.933
05/04/22 22:30:00,0.380,-1.764,-0.578,56.033
05/04/22 22:45:00,-0.242,-2.137,-1.113,55.384
05/04/22 23:00:00,-0.840,-2.492,-1.624,55.175
05/04/22 23:15:00,-0.936,-2.620,-1.644,55.151
05/04/22 23:30:00,-1.029,-2.830,-1.794,54.693
05/04/22 23:45:00,-1.342,-3.102,-2.066,54.914
05/05/22 00:00:00,-2.001,-3.431,-2.485,54.688
05/05/22 00:15:00,-2.392,-3.604,-2.920,54.541
05/05/22 00:30:00,-2.675,-3.867,-3.209,54.315
05/05/22 00:45:00,-2.854,-3.942,-3.338,54.520
05/05/22 01:00:00,-2.751,-4.036,-3.283,54.162
05/05/22 01:15:00,-2.826,-4.267,-3.498,53.930
05/05/22 01:30:00,-3.019,-4.490,-3.682,53.823
05/05/22 01:45:00,-3.303,-4.680,-3.818,54.031
05/05/22 02:00:00,-3.379,-4.798,-3.850,54.131
05/05/22 02:15:00,-3.673,-5.047,-4.090,53.870
05/05/22 02:30:00,-3.837,-5.180,-4.209,53.837
05/05/22 02:45:00,-3.916,-5.236,-4.241,53.535
05/05/22 03:00:00,-4.084,-5.344,-4.331,53.742
05/05/22 03:15:00,-4.244,-5.524,-4.471,53.683
05/05/22 03:30:00,-4.403,-5.662,-4.519,53.595
05/05/22 03:45:00,-4.570,-5.767,-4.579,53.549
05/05/22 04:00:00,-4.707,-5.853,-4.654,53.357
05/05/22 04:15:00,-4.877,-5.968,-4.734,53.371
05/05/22 04:30:00,-5.211,-6.178,-5.136,52.999
05/05/22 04:45:00,-5.396,-6.269,-5.241,53.079
05/05/22 05:00:00,-5.698,-6.444,-5.531,53.045
05/05/22 05:15:00,-5.529,-6.359,-5.288,53.254
05/05/22 05:30:00,-5.394,-6.326,-5.186,52.997
05/05/22 05:45:00,-5.340,-6.348,-5.176,53.461
05/05/22 06:00:00,-5.450,-6.502,-5.313,53.323
05/05/22 06:15:00,-5.396,-6.474,-5.334,53.201
05/05/22 06:30:00,-5.030,-6.174,-5.043,53.091
05/05/22 06:45:00,-4.633,-5.866,-4.743,52.682
05/05/22 07:00:00,-4.231,-5.528,-4.384,53.052
05/05/22 07:15:00,0.898,-4.894,-3.869,53.082
05/05/22 07:30:00,8.347,-3.917,-3.318,52.874
05/05/22 07:45:00,13.693,-2.960,-2.777,53.410
05/05/22 08:00:00,17.834,-2.032,-2.242,53.730
05/05/22 08:15:00,21.188,-1.104,-1.696,54.239
05/05/22 08:30:00,23.982,-0.205,-1.164,54.534
05/05/22 08:45:00,26.173,0.706,-0.587,54.634
05/05/22 09:00:00,28.009,1.522,-0.067,55.079
05/05/22 09:15:00,29.418,2.311,0.467,55.621
05/05/22 09:30:00,30.252,2.979,0.982,56.816
05/05/22 09:45:00,30.925,3.709,1.540,57.575
05/05/22 10:00:00,31.343,4.312,2.025,57.343
05/05/22 10:15:00,31.082,5.079,2.840,58.129
05/05/22 10:30:00,31.365,5.542,3.376,58.475
05/05/22 10:45:00,30.675,6.167,4.149,59.326
